wave,tp
  17705.81,0.33381949
  17723.07,0.33303416
  17740.32,0.33224935
  17757.57,0.33146540
  17774.83,0.33068793
  17792.08,0.32993943
  17809.34,0.32925184
  17826.59,0.32857609
  17843.84,0.32790077
  17861.10,0.32722580
  17878.35,0.32655124
  17895.61,0.32580842
  17912.86,0.32505435
  17930.11,0.32430062
  17947.37,0.32354978
  17964.62,0.32279985
  17981.88,0.32205280
  17999.13,0.32132662
  18016.38,0.32069353
  18033.64,0.32006631
  18050.89,0.31942792
  18068.15,0.31878934
  18085.40,0.31804055
  18102.65,0.31728775
  18119.91,0.31652343
  18137.16,0.31579764
  18154.41,0.31514074
  18171.67,0.31448023
  18188.92,0.31382002
  18206.18,0.31315654
  18223.43,0.31248838
  18240.68,0.31191820
  18257.94,0.31135939
  18275.19,0.31079533
  18292.45,0.31023119
  18309.70,0.30970551
