wave,tp
  11538.98,0.43306770
  11547.91,0.43409272
  11556.84,0.43512668
  11565.77,0.43630261
  11574.70,0.43749915
  11583.63,0.43869821
  11592.57,0.43990128
  11601.50,0.44110240
  11610.43,0.44229129
  11619.36,0.44348222
  11628.29,0.44467943
  11637.22,0.44587479
  11646.15,0.44707298
  11655.08,0.44827175
  11664.01,0.44945775
  11672.94,0.45064841
  11681.87,0.45183773
  11690.81,0.45302950
  11699.74,0.45422250
  11708.67,0.45537665
  11717.60,0.45652774
  11726.53,0.45767971
  11735.46,0.45883321
  11744.39,0.45998669
  11753.32,0.46114478
  11762.25,0.46230093
  11771.18,0.46349357
  11780.12,0.46471854
  11789.05,0.46594347
  11797.98,0.46717404
  11806.91,0.46839560
  11815.84,0.46961771
  11824.77,0.47084164
  11833.70,0.47206352
  11842.63,0.47328729
  11851.56,0.47451743
  11860.49,0.47574524
  11869.42,0.47697504
  11878.36,0.47817073
  11887.29,0.47935661
  11896.22,0.48054429
  11905.15,0.48173090
  11914.08,0.48265868
  11923.01,0.48354983
  11931.94,0.48444351
  11940.87,0.48534476
  11949.80,0.48624673
  11958.73,0.48714957
  11967.66,0.48805329
  11976.60,0.48895763
  11985.53,0.48986262
  11994.46,0.49076359
  12003.39,0.49146708
  12012.32,0.49183661
  12021.25,0.49215696
  12030.18,0.49247722
  12039.11,0.49279749
  12048.04,0.49310378
  12056.97,0.49340917
  12065.90,0.49371423
  12074.84,0.49401859
  12083.77,0.49425754
  12092.70,0.49438322
  12101.63,0.49449470
  12110.56,0.49458052
  12119.49,0.49466614
  12128.42,0.49475481
  12137.35,0.49484053
  12146.28,0.49492503
  12155.21,0.49501444
  12164.14,0.49511066
  12173.08,0.49520444
  12182.01,0.49529698
  12190.94,0.49538918
  12199.87,0.49548251
  12208.80,0.49555053
  12217.73,0.49561399
  12226.66,0.49567621
  12235.59,0.49573356
  12244.52,0.49579480
  12253.45,0.49585420
  12262.38,0.49591696
  12271.32,0.49598605
  12280.25,0.49605485
  12289.18,0.49612254
  12298.11,0.49619131
  12307.04,0.49625236
  12315.97,0.49631336
  12324.90,0.49637340
  12333.83,0.49638904
  12342.76,0.49640683
  12351.69,0.49642290
  12360.62,0.49643651
  12369.56,0.49645334
  12378.49,0.49647038
  12387.42,0.49648991
  12396.35,0.49650771
  12405.28,0.49650096
  12414.21,0.49648161
  12423.14,0.49646180
  12432.07,0.49643374
  12441.00,0.49639769
  12449.93,0.49636775
  12458.87,0.49633639
  12467.80,0.49632618
  12476.73,0.49633482
  12485.66,0.49633961
  12494.59,0.49634377
  12503.52,0.49625932
  12512.45,0.49604916
  12521.38,0.49583866
  12530.31,0.49562791
  12539.24,0.49542918
  12548.17,0.49524295
  12557.11,0.49505413
  12566.04,0.49486524
  12574.97,0.49478385
  12583.90,0.49473248
  12592.83,0.49467642
  12601.76,0.49459780
  12610.69,0.49446946
  12619.62,0.49434234
  12628.55,0.49421333
  12637.48,0.49408617
  12646.41,0.49395366
  12655.35,0.49382317
  12664.28,0.49369256
  12673.21,0.49355955
  12682.14,0.49342599
  12691.07,0.49329236
  12700.00,0.49316298
