wave,tp
  30600.59,0.00039700
  30602.99,0.00037400
  30605.39,0.00035400
  30607.79,0.00033800
  30610.19,0.00032600
  30612.59,0.00032000
  30614.99,0.00032000
  30617.39,0.00032400
  30619.79,0.00033200
  30622.19,0.00034400
  30624.59,0.00036000
  30627.00,0.00037800
  30629.40,0.00039800
  30631.80,0.00042100
  30634.20,0.00044500
  30636.60,0.00046900
  30639.00,0.00049300
  30641.40,0.00051500
  30643.80,0.00053600
  30646.20,0.00055400
  30648.60,0.00056900
  30651.00,0.00058000
  30653.40,0.00058700
  30655.80,0.00059000
  30658.20,0.00059100
  30660.60,0.00059000
  30663.00,0.00058800
  30665.40,0.00058500
  30667.80,0.00058400
  30670.20,0.00058400
  30672.60,0.00058600
  30675.01,0.00058900
  30677.41,0.00059100
  30679.81,0.00059100
  30682.21,0.00058800
  30684.61,0.00058300
  30687.01,0.00057500
  30689.41,0.00056700
  30691.81,0.00056000
  30694.21,0.00055300
  30696.61,0.00054800
  30699.01,0.00054700
  30701.41,0.00054900
  30703.81,0.00055400
  30706.21,0.00056200
  30708.61,0.00057000
  30711.01,0.00057700
  30713.41,0.00058200
  30715.81,0.00058300
  30718.21,0.00057800
  30720.61,0.00056700
  30723.01,0.00054900
  30725.42,0.00052600
  30727.82,0.00050000
  30730.22,0.00047200
  30732.62,0.00044500
  30735.02,0.00042000
  30737.42,0.00040100
  30739.82,0.00038800
  30742.22,0.00038300
  30744.62,0.00038500
  30747.02,0.00039200
  30749.42,0.00040100
  30751.82,0.00041100
  30754.22,0.00041800
  30756.62,0.00042200
  30759.02,0.00041900
  30761.42,0.00040700
  30763.82,0.00038900
  30766.22,0.00036900
  30768.62,0.00035100
  30771.02,0.00033900
  30773.42,0.00033700
  30775.83,0.00034100
  30778.23,0.00034900
  30780.63,0.00036100
  30783.03,0.00037400
  30785.43,0.00038500
  30787.83,0.00039400
  30790.23,0.00039800
  30792.63,0.00039600
  30795.03,0.00038800
  30797.43,0.00037700
  30799.83,0.00036300
  30802.23,0.00034700
  30804.63,0.00033200
  30807.03,0.00031700
  30809.43,0.00030400
  30811.83,0.00029600
  30814.23,0.00029000
  30816.63,0.00028700
  30819.03,0.00028500
  30821.43,0.00028500
  30823.83,0.00028400
  30826.24,0.00028400
  30828.64,0.00028100
  30831.04,0.00027700
  30833.44,0.00027000
  30835.84,0.00026100
  30838.24,0.00025000
  30840.64,0.00023900
  30843.04,0.00022600
  30845.44,0.00021400
  30847.84,0.00020100
  30850.24,0.00018900
  30852.64,0.00017800
  30855.04,0.00016700
  30857.44,0.00015900
  30859.84,0.00015200
  30862.24,0.00014700
  30864.64,0.00014400
  30867.04,0.00014400
  30869.44,0.00014600
  30871.84,0.00015100
  30874.24,0.00015900
  30876.65,0.00016900
  30879.05,0.00018000
  30881.45,0.00019200
  30883.85,0.00020500
  30886.25,0.00021700
  30888.65,0.00022900
  30891.05,0.00024100
  30893.45,0.00025200
  30895.85,0.00026300
  30898.25,0.00027200
  30900.65,0.00028000
  30903.05,0.00028700
  30905.45,0.00029200
  30907.85,0.00029800
  30910.25,0.00030300
  30912.65,0.00030900
  30915.05,0.00031600
  30917.45,0.00032500
  30919.85,0.00033500
  30922.25,0.00034800
  30924.65,0.00036200
  30927.06,0.00037600
  30929.46,0.00038900
  30931.86,0.00039900
  30934.26,0.00040500
  30936.66,0.00040600
  30939.06,0.00040000
  30941.46,0.00038700
  30943.86,0.00036600
  30946.26,0.00034100
  30948.66,0.00031200
  30951.06,0.00028100
  30953.46,0.00025100
  30955.86,0.00022300
  30958.26,0.00020000
  30960.66,0.00018300
  30963.06,0.00017300
  30965.46,0.00016900
  30967.86,0.00017100
  30970.26,0.00017600
  30972.66,0.00018300
  30975.07,0.00019300
  30977.47,0.00020300
  30979.87,0.00021200
  30982.27,0.00021900
  30984.67,0.00022500
  30987.07,0.00023000
  30989.47,0.00023600
  30991.87,0.00024200
  30994.27,0.00025000
  30996.67,0.00026100
  30999.07,0.00027400
  31001.47,0.00029100
  31003.87,0.00031000
  31006.27,0.00033100
  31008.67,0.00035000
  31011.07,0.00036600
  31013.47,0.00037800
  31015.87,0.00038600
  31018.27,0.00039300
  31020.67,0.00039800
  31023.07,0.00040200
  31025.48,0.00040600
  31027.88,0.00041100
  31030.28,0.00041700
  31032.68,0.00042500
  31035.08,0.00043600
  31037.48,0.00044900
  31039.88,0.00046400
  31042.28,0.00048100
  31044.68,0.00050100
  31047.08,0.00052300
  31049.48,0.00054700
  31051.88,0.00057400
  31054.28,0.00060300
  31056.68,0.00063300
  31059.08,0.00066500
  31061.48,0.00069900
  31063.88,0.00073300
  31066.28,0.00076800
  31068.68,0.00080400
  31071.08,0.00084000
  31073.48,0.00087700
  31075.89,0.00091300
  31078.29,0.00094800
  31080.69,0.00098200
  31083.09,0.00101500
  31085.49,0.00104700
  31087.89,0.00107700
  31090.29,0.00110400
  31092.69,0.00112900
  31095.09,0.00115200
  31097.49,0.00117100
  31099.89,0.00118800
  31102.29,0.00120200
  31104.69,0.00121400
  31107.09,0.00122200
  31109.49,0.00122700
  31111.89,0.00123000
  31114.29,0.00123000
  31116.69,0.00123000
  31119.09,0.00123100
  31121.49,0.00123600
  31123.89,0.00124500
  31126.30,0.00125900
  31128.70,0.00128200
  31131.10,0.00131400
  31133.50,0.00135400
  31135.90,0.00139900
  31138.30,0.00144500
  31140.70,0.00148900
  31143.10,0.00152900
  31145.50,0.00156500
  31147.90,0.00159800
  31150.30,0.00162900
  31152.70,0.00165700
  31155.10,0.00168500
  31157.50,0.00171200
  31159.90,0.00174000
  31162.30,0.00176800
  31164.70,0.00179800
  31167.10,0.00182800
  31169.50,0.00185800
  31171.90,0.00188900
  31174.30,0.00191900
  31176.71,0.00194800
  31179.11,0.00197700
  31181.51,0.00200500
  31183.91,0.00203300
  31186.31,0.00205900
  31188.71,0.00208600
  31191.11,0.00211200
  31193.51,0.00213900
  31195.91,0.00216700
  31198.31,0.00219600
  31200.71,0.00222600
  31203.11,0.00225800
  31205.51,0.00229300
  31207.91,0.00232900
  31210.31,0.00236800
  31212.71,0.00240900
  31215.11,0.00245300
  31217.51,0.00250100
  31219.91,0.00255100
  31222.31,0.00260500
  31224.71,0.00266200
  31227.12,0.00272200
  31229.52,0.00278400
  31231.92,0.00284800
  31234.32,0.00291500
  31236.72,0.00298300
  31239.12,0.00305200
  31241.52,0.00312300
  31243.92,0.00319300
  31246.32,0.00326400
  31248.72,0.00333300
  31251.12,0.00339900
  31253.52,0.00346200
  31255.92,0.00352200
  31258.32,0.00357600
  31260.72,0.00362400
  31263.12,0.00366600
  31265.52,0.00370500
  31267.92,0.00374100
  31270.32,0.00377800
  31272.72,0.00381700
  31275.13,0.00386000
  31277.53,0.00390900
  31279.93,0.00396600
  31282.33,0.00403300
  31284.73,0.00410500
  31287.13,0.00417900
  31289.53,0.00425000
  31291.93,0.00431400
  31294.33,0.00437100
  31296.73,0.00442300
  31299.13,0.00447300
  31301.53,0.00452100
  31303.93,0.00456900
  31306.33,0.00462100
  31308.73,0.00467600
  31311.13,0.00473800
  31313.53,0.00480700
  31315.93,0.00488200
  31318.33,0.00496300
  31320.73,0.00504900
  31323.13,0.00514100
  31325.54,0.00523700
  31327.94,0.00533700
  31330.34,0.00544100
  31332.74,0.00554700
  31335.14,0.00565700
  31337.54,0.00576900
  31339.94,0.00588500
  31342.34,0.00600300
  31344.74,0.00612400
  31347.14,0.00624700
  31349.54,0.00637300
  31351.94,0.00650100
  31354.34,0.00663100
  31356.74,0.00676400
  31359.14,0.00689900
  31361.54,0.00703600
  31363.94,0.00717500
  31366.34,0.00731600
  31368.74,0.00745900
  31371.14,0.00760400
  31373.54,0.00775100
  31375.95,0.00790000
  31378.35,0.00805200
  31380.75,0.00820800
  31383.15,0.00836600
  31385.55,0.00852800
  31387.95,0.00869500
  31390.35,0.00886600
  31392.75,0.00904200
  31395.15,0.00922200
  31397.55,0.00940700
  31399.95,0.00959500
  31402.35,0.00978700
  31404.75,0.00998300
  31407.15,0.01018100
  31409.55,0.01038200
  31411.95,0.01058600
  31414.35,0.01079200
  31416.75,0.01100200
  31419.15,0.01121600
  31421.55,0.01143400
  31423.95,0.01165800
  31426.36,0.01188800
  31428.76,0.01212500
  31431.16,0.01236800
  31433.56,0.01261700
  31435.96,0.01286800
  31438.36,0.01311700
  31440.76,0.01336000
  31443.16,0.01359300
  31445.56,0.01381300
  31447.96,0.01401500
  31450.36,0.01419600
  31452.76,0.01435600
  31455.16,0.01451000
  31457.56,0.01467400
  31459.96,0.01486300
  31462.36,0.01509500
  31464.76,0.01538300
  31467.16,0.01574500
  31469.56,0.01619700
  31471.96,0.01674900
  31474.36,0.01737100
  31476.77,0.01801900
  31479.17,0.01864500
  31481.57,0.01920900
  31483.97,0.01970000
  31486.37,0.02013200
  31488.77,0.02052200
  31491.17,0.02088400
  31493.57,0.02123200
  31495.97,0.02158100
  31498.37,0.02194600
  31500.77,0.02234100
  31503.17,0.02277500
  31505.57,0.02324300
  31507.97,0.02374200
  31510.37,0.02426600
  31512.77,0.02481100
  31515.17,0.02537200
  31517.57,0.02594400
  31519.97,0.02652400
  31522.37,0.02710600
  31524.77,0.02769300
  31527.18,0.02828400
  31529.58,0.02888200
  31531.98,0.02948800
  31534.38,0.03010300
  31536.78,0.03073000
  31539.18,0.03136800
  31541.58,0.03202000
  31543.98,0.03268700
  31546.38,0.03336800
  31548.78,0.03406300
  31551.18,0.03477300
  31553.58,0.03549800
  31555.98,0.03623800
  31558.38,0.03699300
  31560.78,0.03776300
  31563.18,0.03854800
  31565.58,0.03934800
  31567.98,0.04016500
  31570.38,0.04099700
  31572.78,0.04184400
  31575.19,0.04270800
  31577.59,0.04358800
  31579.99,0.04448500
  31582.39,0.04539800
  31584.79,0.04632800
  31587.19,0.04727500
  31589.59,0.04824000
  31591.99,0.04922300
  31594.39,0.05022400
  31596.79,0.05124500
  31599.19,0.05228500
  31601.59,0.05334400
  31603.99,0.05442300
  31606.39,0.05552100
  31608.79,0.05663800
  31611.19,0.05777200
  31613.59,0.05892400
  31615.99,0.06009300
  31618.39,0.06127800
  31620.79,0.06247900
  31623.19,0.06369700
  31625.60,0.06493400
  31628.00,0.06619300
  31630.40,0.06747700
  31632.80,0.06879000
  31635.20,0.07013500
  31637.60,0.07151300
  31640.00,0.07292900
  31642.40,0.07438400
  31644.80,0.07587500
  31647.20,0.07739800
  31649.60,0.07895100
  31652.00,0.08052900
  31654.40,0.08212800
  31656.80,0.08374500
  31659.20,0.08537500
  31661.60,0.08701700
  31664.00,0.08867100
  31666.40,0.09034400
  31668.80,0.09204400
  31671.20,0.09377600
  31673.60,0.09554600
  31676.01,0.09736200
  31678.41,0.09922900
  31680.81,0.10115300
  31683.21,0.10312900
  31685.61,0.10513100
  31688.01,0.10713300
  31690.41,0.10910800
  31692.81,0.11103000
  31695.21,0.11287100
  31697.61,0.11460600
  31700.01,0.11620600
  31702.41,0.11767000
  31704.81,0.11908800
  31707.21,0.12057400
  31709.61,0.12224000
  31712.01,0.12420100
  31714.41,0.12657100
  31716.81,0.12946200
  31719.21,0.13298800
  31721.61,0.13723900
  31724.01,0.14202500
