wave,tp
   5161.24,0.09702261
   5166.97,0.09690957
   5172.69,0.09678551
   5178.42,0.09665151
   5184.14,0.09650854
   5189.86,0.09635759
   5195.59,0.09619963
   5201.31,0.09603575
   5207.03,0.09586704
   5212.76,0.09569454
   5218.48,0.09551935
   5224.20,0.09534252
   5229.93,0.09516494
   5235.65,0.09498780
   5241.38,0.09481160
   5247.10,0.09463568
   5252.82,0.09445901
   5258.55,0.09428055
   5264.27,0.09409919
   5269.99,0.09391395
   5275.72,0.09372393
   5281.44,0.09352806
   5287.17,0.09332544
   5292.89,0.09311495
   5298.61,0.09289564
   5304.34,0.09266666
   5310.06,0.09242799
   5315.78,0.09218016
   5321.51,0.09192342
   5327.23,0.09165819
   5332.95,0.09138507
   5338.68,0.09110446
   5344.40,0.09081679
   5350.12,0.09052243
   5355.85,0.09022223
   5361.57,0.08991626
   5367.30,0.08960514
   5373.02,0.08928910
   5378.74,0.08896860
   5384.47,0.08864486
   5390.19,0.08832030
   5395.91,0.08799731
   5401.64,0.08767836
   5407.36,0.08736592
   5413.08,0.08706234
   5418.81,0.08676994
   5424.53,0.08649118
   5430.26,0.08622825
   5435.98,0.08598359
   5441.70,0.08575940
   5447.43,0.08555808
   5453.15,0.08538057
   5458.87,0.08522520
   5464.60,0.08509019
   5470.32,0.08497350
   5476.05,0.08487344
   5481.77,0.08478793
   5487.49,0.08471515
   5493.22,0.08465329
   5498.94,0.08460043
   5504.66,0.08455476
   5510.39,0.08451436
   5516.11,0.08447761
   5521.83,0.08444252
   5527.56,0.08440734
   5533.28,0.08437034
   5539.01,0.08432968
   5544.73,0.08428372
   5550.45,0.08423048
   5556.18,0.08416828
   5561.90,0.08409523
   5567.62,0.08401029
   5573.35,0.08391403
   5579.07,0.08380746
   5584.79,0.08369163
   5590.52,0.08356745
   5596.24,0.08343586
   5601.97,0.08329795
   5607.69,0.08315476
   5613.41,0.08300723
   5619.14,0.08285631
   5624.86,0.08270320
   5630.58,0.08254861
   5636.31,0.08239296
   5642.03,0.08223634
   5647.75,0.08207883
   5653.48,0.08192063
   5659.20,0.08176193
   5664.93,0.08160293
   5670.65,0.08144374
   5676.37,0.08128472
   5682.10,0.08112580
   5687.82,0.08096720
   5693.54,0.08080896
   5699.27,0.08065121
   5704.99,0.08049392
   5710.71,0.08033736
   5716.44,0.08018167
   5722.16,0.08002703
   5727.89,0.07987365
   5733.61,0.07972166
   5739.33,0.07957114
   5740.00,0.00000000
