wave,tp
  35269.88,0.60163791
  35316.14,0.60204000
  35362.41,0.60244760
  35408.68,0.60287782
  35454.94,0.60324267
  35501.21,0.60357162
  35547.48,0.60384104
  35593.74,0.60411510
  35640.01,0.60439592
  35686.28,0.60467675
  35732.54,0.60494247
  35778.81,0.60519957
  35825.08,0.60544850
  35871.34,0.60569448
  35917.61,0.60592684
  35963.88,0.60612952
  36010.14,0.60631329
  36056.41,0.60643543
  36102.68,0.60660087
  36148.94,0.60682276
  36195.21,0.60705025
  36241.48,0.60724390
  36287.74,0.60743178
  36334.01,0.60763876
  36380.28,0.60783139
  36426.54,0.60799484
  36472.81,0.60815461
  36519.08,0.60830083
  36565.34,0.60841907
  36611.61,0.60853326
  36657.88,0.60866465
  36704.14,0.60891695
  36750.41,0.60918898
  36796.68,0.60946923
  36842.95,0.60972306
  36889.21,0.60993202
  36935.48,0.61010383
  36981.75,0.61025266
  37028.01,0.61040475
  37074.28,0.61061817
  37120.55,0.61081940
  37166.81,0.61097705
  37213.08,0.61111240
  37259.35,0.61124664
  37305.61,0.61138752
  37351.88,0.61154734
  37398.15,0.61170551
  37444.41,0.61181496
  37490.68,0.61192198
  37536.95,0.61184297
  37583.21,0.61174487
  37629.48,0.61167726
  37675.75,0.61163216
  37722.01,0.61157655
  37768.28,0.61148103
  37814.55,0.61140028
  37860.81,0.61135989
  37907.08,0.61133904
  37953.35,0.61132918
  37999.61,0.61124820
  38045.88,0.61156844
  38092.15,0.61189774
  38138.41,0.61221336
  38184.68,0.61253810
  38230.95,0.61290023
  38277.21,0.61328585
  38323.48,0.61365290
  38369.75,0.61401275
  38416.01,0.61422271
  38462.28,0.61437104
  38508.55,0.61444792
  38554.81,0.61427999
  38601.08,0.61411719
  38647.35,0.61397435
  38693.61,0.61383385
  38739.88,0.61368209
  38786.15,0.61354056
  38832.41,0.61345632
  38878.68,0.61336195
  38924.95,0.61322510
  38971.21,0.61297321
  39017.48,0.61254217
  39063.75,0.61200182
  39110.02,0.61142948
  39156.28,0.61085753
  39202.55,0.61029200
  39248.82,0.60973318
  39295.08,0.60917381
  39341.35,0.60858941
  39387.62,0.60802149
  39433.88,0.60735445
  39480.15,0.60667849
  39526.42,0.60593954
  39572.68,0.60520499
  39618.95,0.60452734
  39665.22,0.60388862
  39711.48,0.60326051
  39757.75,0.60262355
  39804.02,0.60199059
  39850.28,0.60129994
  39896.55,0.60060753
  39942.82,0.59992077
  39989.08,0.59924236
  40035.35,0.59853995
  40081.62,0.59782401
  40127.88,0.59710331
  40174.15,0.59625671
  40220.42,0.59541319
  40266.68,0.59457935
  40312.95,0.59374606
  40359.22,0.59290262
  40405.48,0.59207666
  40451.75,0.59125240
  40498.02,0.59041554
  40544.28,0.58956301
  40590.55,0.58870352
  40636.82,0.58783187
  40683.08,0.58695553
  40729.35,0.58607957
  40775.62,0.58520470
  40821.88,0.58433425
  40868.15,0.58347484
  40914.42,0.58263524
  40960.68,0.58179571
  41006.95,0.58101237
  41053.22,0.58022333
  41099.48,0.57942782
  41145.75,0.57858517
  41192.02,0.57772399
  41238.28,0.57688000
  41284.55,0.57604992
  41330.82,0.57520956
  41377.08,0.57437736
  41423.35,0.57360485
  41469.62,0.57282147
  41515.89,0.57206196
  41562.15,0.57130703
  41608.42,0.57061156
  41654.69,0.57004037
  41700.95,0.56948084
  41747.22,0.56894672
  41793.49,0.56846912
  41839.75,0.56812524
  41886.02,0.56777041
  41932.29,0.56739624
  41978.55,0.56702615
  42024.82,0.56671845
  42071.09,0.56641065
  42117.35,0.56618304
  42163.62,0.56602853
  42209.89,0.56561957
  42256.15,0.56472068
  42302.42,0.56381818
  42348.69,0.56285984
  42394.95,0.56184747
  42441.22,0.56119176
  42487.49,0.56089181
  42533.75,0.56030145
  42580.02,0.55940147
  42626.29,0.55853792
  42672.55,0.55769889
  42718.82,0.55708872
  42765.09,0.55692048
  42811.35,0.55674887
  42857.62,0.55655565
  42903.89,0.55595571
  42950.15,0.55531293
  42996.42,0.55467117
  43042.69,0.55433093
  43088.95,0.55401561
  43135.22,0.55368630
  43181.49,0.55334999
  43227.75,0.55295598
  43274.02,0.55258563
  43320.29,0.55219012
  43366.55,0.55177629
  43412.82,0.55136710
  43459.09,0.55096572
  43505.35,0.55053550
  43551.62,0.54976595
  43597.89,0.54902483
  43644.15,0.54833843
  43690.42,0.54764604
  43736.69,0.54692552
  43782.96,0.54618813
  43829.22,0.54546124
  43875.49,0.54474041
  43921.76,0.54404776
  43968.02,0.54343214
  44014.29,0.54273396
  44060.56,0.54183736
  44106.82,0.54094518
  44153.09,0.54005065
  44199.36,0.53915261
  44245.62,0.53826509
  44291.89,0.53739339
  44338.16,0.53632292
  44384.42,0.53525248
  44430.69,0.53417221
  44476.96,0.53304679
  44523.22,0.53197097
  44569.49,0.53096353
  44615.76,0.52997124
  44662.02,0.52891757
  44708.29,0.52775873
  44754.56,0.52660071
  44800.82,0.52544046
  44847.09,0.52427529
  44893.36,0.52310173
  44939.62,0.52190398
  44985.89,0.52069537
  45032.16,0.51933574
  45078.42,0.51795405
  45124.69,0.51656677
  45170.96,0.51517937
  45217.22,0.51379959
  45263.49,0.51242678
  45309.76,0.51104371
  45356.02,0.50965919
  45402.29,0.50829330
  45448.56,0.50689123
  45494.82,0.50531439
  45541.09,0.50378111
  45587.36,0.50226158
  45633.62,0.50073873
  45679.89,0.49920999
  45726.16,0.49767142
  45772.42,0.49612329
  45818.69,0.49457262
  45864.96,0.49302143
  45911.22,0.49143070
  45957.49,0.48978862
  46003.76,0.48813606
  46050.03,0.48648933
  46096.29,0.48488879
  46142.56,0.48336149
  46188.83,0.48184750
  46235.09,0.48033071
  46281.36,0.47882819
  46327.63,0.47734458
  46373.89,0.47587049
  46420.16,0.47440422
  46466.43,0.47295347
  46512.69,0.47151472
  46558.96,0.47010259
  46605.23,0.46882076
  46651.49,0.46755197
  46697.76,0.46627063
  46744.03,0.46497273
  46790.29,0.46365449
  46836.56,0.46231155
  46882.83,0.46096388
  46929.09,0.45962587
  46975.36,0.45829072
  47021.63,0.45695849
  47067.89,0.45563609
  47114.16,0.45431454
  47160.43,0.45300278
  47206.69,0.45173103
  47252.96,0.45048305
  47299.23,0.44926389
  47345.49,0.44807297
  47391.76,0.44690690
  47438.03,0.44577884
  47484.29,0.44467095
  47530.56,0.44356823
  47576.83,0.44245672
  47623.09,0.44134090
  47669.36,0.44023202
  47715.63,0.43912087
  47761.89,0.43804970
  47808.16,0.43697604
  47854.43,0.43586142
  47900.69,0.43473774
  47946.96,0.43361255
  47993.23,0.43247650
  48039.49,0.43134785
  48085.76,0.43021793
  48132.03,0.42906773
  48178.29,0.42790992
  48224.56,0.42677341
  48270.83,0.42566695
  48317.09,0.42457453
  48363.36,0.42348341
  48409.63,0.42238847
  48455.90,0.42127629
  48502.16,0.42019171
  48548.43,0.41918710
  48594.70,0.41819054
  48640.96,0.41716963
  48687.23,0.41611968
  48733.50,0.41503201
  48779.76,0.41392837
  48826.03,0.41285499
  48872.30,0.41179870
  48918.56,0.41074349
  48964.83,0.40968568
  49011.10,0.40874033
  49057.36,0.40780928
  49103.63,0.40688031
  49149.90,0.40595918
  49196.16,0.40503956
  49242.43,0.40410824
  49288.70,0.40317740
  49334.96,0.40224617
  49381.23,0.40131478
  49427.50,0.40039235
  49473.76,0.39947511
  49520.03,0.39878306
  49566.30,0.39811867
  49612.56,0.39745468
  49658.83,0.39679103
  49705.10,0.39613063
  49751.36,0.39554265
  49797.63,0.39502081
  49843.90,0.39449321
  49890.16,0.39396582
  49936.43,0.39343885
  49982.70,0.39291223
  50028.96,0.39235222
  50075.23,0.39177518
  50121.50,0.39119688
  50167.76,0.39061992
  50214.03,0.39004283
  50260.30,0.38946635
  50306.56,0.38889020
  50352.83,0.38831410
  50399.10,0.38773892
  50445.36,0.38626165
  50491.63,0.38476896
  50537.90,0.38327846
  50584.16,0.38178940
  50630.43,0.38030365
  50676.70,0.37881935
  50722.97,0.37733683
  50769.23,0.37585938
  50815.50,0.37438169
  50861.77,0.37290873
  50908.03,0.37143581
  50954.30,0.36996645
  51000.57,0.36849570
  51046.83,0.36671351
  51093.10,0.36493598
  51139.37,0.36315895
  51185.63,0.36138700
  51231.90,0.35961746
  51278.17,0.35785102
  51324.43,0.35608879
  51370.70,0.35432733
  51416.97,0.35257144
  51463.23,0.35081683
  51509.50,0.34906667
  51555.77,0.34731964
  51602.03,0.34557838
  51648.30,0.34383762
  51694.57,0.34210328
  51740.83,0.34036872
  51787.10,0.33864045
