wave,tp
  46643.33,0.43942570
  46689.57,0.43797016
  46735.82,0.43649349
  46782.07,0.43500337
  46828.31,0.43349275
  46874.56,0.43197327
  46920.80,0.43046172
  46967.05,0.42895711
  47013.29,0.42746947
  47059.54,0.42603902
  47105.79,0.42461010
  47152.03,0.42318631
  47198.28,0.42179864
  47244.52,0.42043423
  47290.77,0.41910080
  47337.01,0.41779353
  47383.26,0.41650871
  47429.51,0.41525593
  47475.75,0.41402826
  47522.00,0.41282903
  47568.24,0.41164364
  47614.49,0.41044971
  47660.73,0.40926555
  47706.98,0.40808099
  47753.22,0.40692295
  47799.47,0.40578115
  47845.72,0.40459614
  47891.96,0.40339954
  47938.21,0.40220271
  47984.45,0.40099871
  48030.70,0.39981476
  48076.94,0.39864021
  48123.19,0.39745227
  48169.44,0.39625193
  48215.68,0.39506640
  48261.93,0.39391132
  48308.17,0.39277143
  48354.42,0.39163427
  48400.66,0.39049904
  48446.91,0.38934043
  48493.16,0.38820700
  48539.40,0.38715189
  48585.65,0.38611870
  48631.89,0.38507280
  48678.14,0.38399895
  48724.38,0.38288949
  48770.63,0.38176022
  48816.88,0.38065187
  48863.12,0.37956493
  48909.37,0.37848205
  48955.61,0.37739655
  49001.86,0.37639183
  49048.10,0.37543141
  49094.35,0.37447227
  49140.60,0.37352048
  49186.84,0.37257135
  49233.09,0.37161433
  49279.33,0.37065491
  49325.58,0.36969622
  49371.82,0.36873710
  49418.07,0.36778370
  49464.32,0.36683845
  49510.56,0.36605165
  49556.81,0.36533764
  49603.05,0.36462338
  49649.30,0.36390939
  49695.54,0.36319602
  49741.79,0.36252805
  49788.04,0.36194415
  49834.28,0.36135665
  49880.53,0.36076786
  49926.77,0.36017970
  49973.02,0.35959157
  50019.26,0.35901923
  50065.51,0.35847285
  50111.76,0.35792499
  50158.00,0.35737788
  50204.25,0.35683083
  50250.49,0.35628441
  50296.74,0.35573852
  50342.98,0.35519255
  50389.23,0.35464750
  50435.47,0.35345735
  50481.72,0.35207342
  50527.97,0.35069101
  50574.21,0.34930838
  50620.46,0.34793008
  50666.70,0.34655330
  50712.95,0.34517842
  50759.19,0.34380691
  50805.44,0.34243599
  50851.69,0.34106881
  50897.93,0.33970320
  50944.18,0.33833946
  50990.42,0.33697915
  51036.67,0.33538969
  51082.91,0.33374206
  51129.16,0.33210013
  51175.41,0.33045871
  51221.65,0.32882180
  51267.90,0.32718706
  51314.14,0.32555525
  51360.39,0.32392766
  51406.63,0.32230020
  51452.88,0.32067879
  51499.13,0.31905934
  51545.37,0.31744266
  51591.62,0.31583096
  51637.86,0.31422032
  51684.11,0.31261390
  51730.35,0.31101032
  51776.60,0.30940837
